#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
BP-H74-1_assembly.fasta	fss1	98.22	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
BP-H74-1_assembly.fasta	bopD	99.50	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
BP-H74-1_assembly.fasta	srtC	99.41	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
BP-H74-1_assembly.fasta	ebpC	99.15	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
BP-H74-1_assembly.fasta	ebpB	99.16	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	efaA	99.78	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsK	99.75	vfdb	NP_816131	(cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsJ	98.96	vfdb	NP_816132	(cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsI	98.42	vfdb	NP_816133	(cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsH	97.49	vfdb	NP_816134	(cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsG	99.51	vfdb	NP_816135	(cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsE	98.88	vfdb	NP_816137	(cpsE) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsD	98.84	vfdb	NP_816138	(cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsC	99.57	vfdb	NP_816139	(cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsB	99.50	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cpsA	99.51	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	fss2	92.89	vfdb	NP_816151	(fss2) Enterococcus faecalis surface protein Fss2 fibrinogen binding protein [Fibrinogen binding protein (AI272)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	fss3	99.29	vfdb	NP_815578	(fss3) Enterococcus faecalis surface protein Fss3 fibrinogen binding protein [Fibrinogen binding protein (AI273)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	prgB/asc10	96.76	vfdb	NP_817031	(prgB/asc10) aggregation substance PrgB/Asc10 [AS (VF0352)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	EF3023	99.23	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	cylR2	99.50	vfdb	AAM75247	(cylR2) cytolysin regulator R2 [Cytolysin (VF0356)] [Enterococcus faecalis str. MMH594]
NS-1117_assembly.fasta	cylR1	98.60	vfdb	AAM75248	(cylR1) cytolysin regulator R1 [Cytolysin (VF0356)] [Enterococcus faecalis str. MMH594]
NS-1117_assembly.fasta	cylL	100.00	vfdb	AAM75249	(cylL) CylL; cytolysin subunit [Cytolysin (VF0356)] [Enterococcus faecalis str. MMH594]
NS-1117_assembly.fasta	cylS	100.00	vfdb	AAM75250	(cylS) CylS; cytolysin subunit [Cytolysin (VF0356)] [Enterococcus faecalis str. MMH594]
NS-1117_assembly.fasta	srtC	99.30	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	ebpC	99.05	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	ebpB	99.16	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	bopD	98.81	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	fss1	98.29	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	sprE	98.36	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	gelE	98.96	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
NS-1117_assembly.fasta	fsrC	99.35	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	sprE	98.83	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	gelE	98.76	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	fsrC	99.11	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	fsrB	99.18	vfdb	NP_815518	(fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	fsrA	99.45	vfdb	NP_815519	(fsrA) response regulator [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	EF0818	99.30	vfdb	NP_814561	(EF0818) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	fss1	98.76	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	srtC	98.94	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	ebpC	99.20	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	ebpB	99.09	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	EF3023	99.17	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	efaA	100.00	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	bopD	98.91	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsD	99.66	vfdb	NP_816138	(cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsC	98.12	vfdb	NP_816139	(cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsB	99.50	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsA	99.75	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	fss2	97.72	vfdb	NP_816151	(fss2) Enterococcus faecalis surface protein Fss2 fibrinogen binding protein [Fibrinogen binding protein (AI272)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsF	99.65	vfdb	NP_816136	(cpsF) CpsF protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsG	99.55	vfdb	NP_816135	(cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsH	99.75	vfdb	NP_816134	(cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsI	99.47	vfdb	NP_816133	(cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsJ	98.88	vfdb	NP_816132	(cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0642_assembly.fasta	cpsK	98.40	vfdb	NP_816131	(cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	bopD	99.01	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	EF0818	99.17	vfdb	NP_814561	(EF0818) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsD	99.52	vfdb	NP_816138	(cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsC	98.12	vfdb	NP_816139	(cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsB	99.50	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsA	99.27	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	fss2	95.94	vfdb	NP_816151	(fss2) Enterococcus faecalis surface protein Fss2 fibrinogen binding protein [Fibrinogen binding protein (AI272)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	srtC	99.41	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	ebpC	98.94	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	ebpB	99.16	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	sprE	98.71	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	gelE	98.76	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	fsrC	98.96	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	fsrB	99.31	vfdb	NP_815518	(fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	efaA	99.57	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	fss1	98.61	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsF	99.65	vfdb	NP_816136	(cpsF) CpsF protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsG	99.72	vfdb	NP_816135	(cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsH	99.50	vfdb	NP_816134	(cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsI	99.56	vfdb	NP_816133	(cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsJ	99.48	vfdb	NP_816132	(cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC604-20OCT14-0216K_assembly.fasta	cpsK	99.75	vfdb	NP_816131	(cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	fss1	98.67	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	srtC	99.42	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	ebpC	99.36	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	ebpB	99.09	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	EF3023	98.85	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	sprE	98.95	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	gelE	98.83	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	fsrC	99.33	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	fsrB	98.90	vfdb	NP_815518	(fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	fsrA	99.73	vfdb	NP_815519	(fsrA) response regulator [Fsr (VF0360)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	efaA	100.00	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	EF0818	99.37	vfdb	NP_814561	(EF0818) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	bopD	99.01	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsK	98.40	vfdb	NP_816131	(cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsJ	99.63	vfdb	NP_816132	(cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsI	99.65	vfdb	NP_816133	(cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsH	99.25	vfdb	NP_816134	(cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsG	99.55	vfdb	NP_816135	(cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsE	99.72	vfdb	NP_816137	(cpsE) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsD	98.98	vfdb	NP_816138	(cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsC	99.40	vfdb	NP_816139	(cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsB	99.50	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
ES-A-FC107-23FEB16-0797A_assembly.fasta	cpsA	99.39	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsK	99.02	vfdb	NP_816131	(cpsK) ABC transporter permease protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsJ	100.00	vfdb	NP_816132	(cpsJ) ABC transporter ATP-binding protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsI	100.00	vfdb	NP_816133	(cpsI) UDP-galactopyranose mutase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsH	99.75	vfdb	NP_816134	(cpsH) lipoprotein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsG	99.39	vfdb	NP_816135	(cpsG) MurB family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsF	99.88	vfdb	NP_816136	(cpsF) CpsF protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsE	99.24	vfdb	NP_816137	(cpsE) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsD	98.77	vfdb	NP_816138	(cpsD) glycosyl transferase group 2 family protein [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsC	99.40	vfdb	NP_816139	(cpsC) teichoic acid biosynthesis protein putative [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsB	99.25	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	cpsA	99.63	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	EF3023	98.65	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	EF0485	95.39	vfdb	NP_814266	(EF0485) aggregation substance [AS (VF0352)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	srtC	99.29	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	ebpC	99.36	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	ebpB	99.44	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	fss1	99.09	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	efaA	99.68	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
NS-0053_assembly.fasta	bopD	98.81	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	fss3	100.00	vfdb	NP_815578	(fss3) Enterococcus faecalis surface protein Fss3 fibrinogen binding protein [Fibrinogen binding protein (AI273)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	fss1	98.41	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	EF0149	95.16	vfdb	NP_813951	(EF0149) aggregation substance [AS (VF0352)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	ebpB	100.00	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	ebpC	99.68	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	srtC	100.00	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	ace	100.00	vfdb	NP_814829	(ace) collagen adhesin protein [Ace (VF0355)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	EF3023	98.63	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	EF0818	100.00	vfdb	NP_814561	(EF0818) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	bopD	100.00	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	efaA	99.89	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	cpsB	99.00	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	cpsA	99.14	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	fsrB	100.00	vfdb	NP_815518	(fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	fsrC	100.00	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	gelE	100.00	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
NS-0722_assembly.fasta	sprE	100.00	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	efaA	99.46	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	fsrA	99.18	vfdb	NP_815519	(fsrA) response regulator [Fsr (VF0360)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	fsrB	99.04	vfdb	NP_815518	(fsrB) agrBfs protein [Fsr (VF0360)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	fsrC	99.26	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	gelE	98.89	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	sprE	98.71	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	srtC	99.06	vfdb	NP_814824	(srtC) sortase [Ebp pili (VF0538)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	ebpC	99.26	vfdb	NP_814823	(ebpC) endocarditis and biofilm-associated pilus major subunit EbpC [Ebp pili (VF0538)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	ebpB	99.09	vfdb	NP_814822	(ebpB) endocarditis and biofilm-associated pilus minor subunit EbpB [Ebp pili (VF0538)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	EF3023	98.71	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	EF0818	99.07	vfdb	NP_814561	(EF0818) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	fss1	98.47	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	bopD	99.31	vfdb	NP_814691	(bopD) sugar-binding transcriptional regulator LacI family [BopD (VF0362)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	cpsB	99.38	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
Ent-0025_assembly.fasta	cpsA	99.27	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	fsrC	99.35	vfdb	NP_815517	(fsrC) histidine kinase putative [Fsr (VF0360)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	gelE	98.89	vfdb	NP_815516	(gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	sprE	98.48	vfdb	NP_815515	(sprE) serine proteinase V8 family [SprE (VF0358)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	fss3	99.38	vfdb	NP_815578	(fss3) Enterococcus faecalis surface protein Fss3 fibrinogen binding protein [Fibrinogen binding protein (AI273)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	efaA	99.46	vfdb	NP_815739	(efaA) endocarditis specific antigen [EfaA (VF0354)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	asa1	96.94	vfdb	NP_816972	(asa1) aggregation substance Asa1 [AS (VF0352)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	fss1	99.09	vfdb	NP_813892	(fss1) Enterococcus faecalis surface protein Fss1 fibrinogen binding protein [Fibrinogen binding protein (AI271)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	cpsB	99.25	vfdb	NP_816140	(cpsB) phosphatidate cytidylyltransferase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	cpsA	99.14	vfdb	NP_816141	(cpsA) undecaprenyl diphosphate synthase [Capsule (VF0361)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	fss2	94.89	vfdb	NP_816151	(fss2) Enterococcus faecalis surface protein Fss2 fibrinogen binding protein [Fibrinogen binding protein (AI272)] [Enterococcus faecalis V583]
NS-0114_assembly.fasta	EF3023	98.65	vfdb	NP_816637	(EF3023) polysaccharide lyase family 8 [Hyaluronidase (VF0359)] [Enterococcus faecalis V583]
