#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
SS-0004_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0004_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0787_assembly.fasta	rep9a_1_repA(pAD1)	95.15	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0787_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0787_assembly.fasta	rep14a_1_CDS2(pEFNP1)	100.00	plasmidfinder	AB038522	rep14a_1_CDS2(pEFNP1)_AB038522
NS-1091_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-1091_assembly.fasta	repUS11_rep(pTEF3)	95.62	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-1091_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0093_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0093_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1020_assembly.fasta	rep9b_3_repA(pMG2200)	97.82	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1020_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-01FEB16-0145B_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-01FEB16-0145B_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
BP-R19-2_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-R19-2_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
BP-R19-2_assembly.fasta	rep9a_1_repA(pAD1)	96.34	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
BP-R19-2_assembly.fasta	rep8b_1_repA(pEJ97p1)	97.36	plasmidfinder	AJ49170	rep8b_1_repA(pEJ97p1)_AJ49170
NS-0625_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-V-CB002-14JUL15-0104C_assembly.fasta	rep9c_4_prgW(EF62pB)	100.00	plasmidfinder	CP002493	rep9c_4_prgW(EF62pB)_CP002493
NS-1184_assembly.fasta	repUS11_rep(pTEF3)	96.95	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-1184_assembly.fasta	repUS43_1_CDS12738(DOp1)	90.13	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1184_assembly.fasta	rep9c_3_repA(pPD1)	99.00	plasmidfinder	D78016	rep9c_3_repA(pPD1)_D78016
ES-A-FC606-20OCT14-0217B_assembly.fasta	rep11c_2_repA(pJS33)	99.90	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
SS-0010_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-05OCT15-0134I_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-C-ST001-05OCT15-0134I_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0026_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0026_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0761_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0761_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
BP-H136-3_assembly.fasta	repUS1_2_rep(pVEF3)	98.20	plasmidfinder	AM931300	repUS1_2_rep(pVEF3)_AM931300
SS-0002_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0002_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-27APR15-0081C_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
Ent-0261_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0763_assembly.fasta	rep9b_3_repA(pMG2200)	98.02	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0763_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-23NOV14-0060K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-23NOV14-0060K_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1412_assembly.fasta	rep9c_1_repA(pTW9)	100.00	plasmidfinder	AB563188	rep9c_1_repA(pTW9)_AB563188
NS-1412_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1412_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-C-ST002-25AUG14-0040A_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0687_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0687_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03MAY16-0152D_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-07DEC15-0141D_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-07DEC15-0141D_assembly.fasta	rep11c_2_repA(pJS33)	100.00	plasmidfinder	EU370687	rep11c_2_repA(pJS33)_EU370687
ES-M-ST001-03NOV15-0137J_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137J_assembly.fasta	repUS11_rep(pTEF3)	83.11	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-1369_assembly.fasta	rep9c_1_repA(pTW9)	100.00	plasmidfinder	AB563188	rep9c_1_repA(pTW9)_AB563188
NS-1369_assembly.fasta	rep9b_1_prgW(pBEE99)	97.73	plasmidfinder	GU046453	rep9b_1_prgW(pBEE99)_GU046453
NS-1369_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST002-03NOV15-0138A_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0889_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0889_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1171_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1171_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-03NOV15-0137D_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SS-0011_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
SS-0011_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0147_assembly.fasta	rep9a_1_repA(pAD1)	96.04	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
SS-0005_assembly.fasta	repUS11_rep(pTEF3)	91.57	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-0272_assembly.fasta	repUS11_rep(pTEF3)	95.62	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-1124_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1124_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-W19-2_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.83	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
BP-W19-2_assembly.fasta	rep9a_1_repA(pAD1)	95.85	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
BP-W19-2_assembly.fasta	repUS11_rep(pTEF3)	95.15	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-M-ST001-19MAY15-0089I_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089I_assembly.fasta	repUS11_rep(pTEF3)	99.73	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-M-ST001-19MAY15-0089I_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-0657_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-0657_assembly.fasta	rep9a_1_repA(pAD1)	95.45	plasmidfinder	L01794	rep9a_1_repA(pAD1)_L01794
NS-0657_assembly.fasta	repUS11_rep(pTEF3)	95.62	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
NS-0657_assembly.fasta	repUS41_1_repB(PML21)	86.80	plasmidfinder	JX023543	repUS41_1_repB(PML21)_JX023543
ES-M-ST001-08MAR16-0147K_assembly.fasta	rep9b_3_repA(pMG2200)	99.90	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-08MAR16-0147K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
EntR-0171_assembly.fasta	repUS26_1_EFD32pB0001(EFD32pB)	99.40	plasmidfinder	CP003728	repUS26_1_EFD32pB0001(EFD32pB)_CP003728
EntR-0171_assembly.fasta	rep9b_2_prgW(EF62pC)	96.94	plasmidfinder	CP002494	rep9b_2_prgW(EF62pC)_CP002494
BP-R52-1_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
BP-R52-1_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
NS-583_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-583_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-583_assembly.fasta	rep7a_8_ORF11(pRE25)	100.00	plasmidfinder	X92945	rep7a_8_ORF11(pRE25)_X92945
SS-0032_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
SS-0032_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-S-FC022-12MAY14-0021E_assembly.fasta	repUS11_rep(pTEF3)	95.29	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
ES-S-FC022-12MAY14-0021E_assembly.fasta	rep1_9_repE(pKL0018)	98.99	plasmidfinder	AB290882	rep1_9_repE(pKL0018)_AB290882
NS-0442_assembly.fasta	repUS41_1_repB(PML21)	80.59	plasmidfinder	JX023543	repUS41_1_repB(PML21)_JX023543
NS-0442_assembly.fasta	repUS41_1_repB(PML21)	97.20	plasmidfinder	JX023543	repUS41_1_repB(PML21)_JX023543
NS-0442_assembly.fasta	rep14a_1_CDS2(pEFNP1)	100.00	plasmidfinder	AB038522	rep14a_1_CDS2(pEFNP1)_AB038522
Ent-0270_assembly.fasta	rep9c_4_prgW(EF62pB)	96.21	plasmidfinder	CP002493	rep9c_4_prgW(EF62pB)_CP002493
ES-C-ST001-05OCT15-0134K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-C-ST001-05OCT15-0134K_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0316_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-0316_assembly.fasta	rep11b_1_repA(pEF1071)	99.59	plasmidfinder	AF164559	rep11b_1_repA(pEF1071)_AF164559
NS-0316_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1230_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
NS-1230_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1318_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
NS-1318_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-21JUL14-0029M_assembly.fasta	rep9b_3_repA(pMG2200)	100.00	plasmidfinder	AB374546	rep9b_3_repA(pMG2200)_AB374546
ES-M-ST001-21JUL14-0029M_assembly.fasta	rep6_1_repA(pS86)	100.00	plasmidfinder	AJ223161	rep6_1_repA(pS86)_AJ223161
ES-M-ST001-21JUL14-0029M_assembly.fasta	repUS43_1_CDS12738(DOp1)	99.92	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089K_assembly.fasta	repUS43_1_CDS12738(DOp1)	100.00	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584
ES-M-ST001-19MAY15-0089K_assembly.fasta	repUS11_rep(pTEF3)	99.73	plasmidfinder	AE016832	repUS11_rep(pTEF3)_AE016832
