#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
BP-H74-1_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-25AUG14-0039B_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-25AUG14-0039B_assembly.fasta	lsa(A)	99.87	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SWEnt-1183_assembly.fasta	lsa(A)	99.13	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
SWEnt-1183_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0376_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0376_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEntR-0376_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
SWEntR-0376_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SWEntR-0376_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SWEntR-0376_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SWEntR-0376_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-05OCT15-0134J_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-05OCT15-0134J_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-05OCT15-0134J_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-05OCT15-0134J_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-05OCT15-0134J_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
ES-C-ST001-05OCT15-0134J_assembly.fasta	catA7	100.00	ncbi	NG_047568.1	type A-7 chloramphenicol O-acetyltransferase
ES-C-ST001-05OCT15-0134J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-05OCT15-0134J_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-C-ST001-05OCT15-0134J_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1640_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1640_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1640_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-1640_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1640_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1640_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-G85-2_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
BP-G85-2_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-G85-2_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0761_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0761_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0761_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0442_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0442_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0332_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0332_assembly.fasta	lsa(A)	98.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0200_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0200_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0200_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0200_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0023_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0023_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0023_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0038_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0038_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0038_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1464_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1464_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03MAY16-0152K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03MAY16-0152K_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-M-ST001-03MAY16-0152K_assembly.fasta	lsa(A)	98.73	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1171_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1171_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1171_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1171_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089C_assembly.fasta	lsa(A)	99.93	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1124_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1124_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1124_assembly.fasta	aph(2'')-Ih	82.31	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
NS-1124_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1124_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1124_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-13OCT14-0050E_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-13OCT14-0050E_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-13OCT14-0050E_assembly.fasta	erm(B)	99.73	ncbi	NG_047800.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST002-27APR15-0082C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-27APR15-0082C_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0800_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0800_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0800_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1091_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1091_assembly.fasta	tet(M)	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1091_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0114_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0114_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0114_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0539_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0539_assembly.fasta	tet(M)	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0539_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC606-20OCT14-0217J_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC606-20OCT14-0217J_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC606-20OCT14-0217J_assembly.fasta	tet(M)	99.95	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC606-20OCT14-0217J_assembly.fasta	erm(B)	99.47	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
Ent-0182_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
Ent-0182_assembly.fasta	lsa(A)	98.93	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0147_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0147_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03MAY16-0152I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03MAY16-0152I_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-03MAY16-0152I_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-03MAY16-0152I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03MAY16-0152I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03MAY16-0152I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-27APR15-0081K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-27APR15-0081K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-27APR15-0081K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-27APR15-0081K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-A-FC303-10AUG15-0566I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC303-10AUG15-0566I_assembly.fasta	lsa(A)	98.73	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC303-10AUG15-0566I_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC303-10AUG15-0566I_assembly.fasta	erm(B)	99.47	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0330_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0330_assembly.fasta	tet(M)	99.95	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0330_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0037_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0037_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0037_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0037_assembly.fasta	tet(M)	99.95	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0026_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0026_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0026_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0026_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03MAR15-0067K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03MAR15-0067K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03MAR15-0067K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03MAR15-0067K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0563_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0563_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0563_assembly.fasta	lsa(A)	99.93	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0228_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0228_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0228_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
EntR-0146_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
EntR-0146_assembly.fasta	tet(M)	99.38	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
EntR-0146_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
EntR-0146_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
Ent-0238_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
Ent-0238_assembly.fasta	lsa(A)	98.93	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03FEB15-0063D_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03FEB15-0063D_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0229_assembly.fasta	lsa(A)	98.86	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0229_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0229_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-0229_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SWEnt-1159_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SWEnt-1159_assembly.fasta	dfrE	96.97	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0252_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEntR-0252_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0252_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SWEntR-0252_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SWEntR-0252_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-CB002-14JUL15-0104C_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-CB002-14JUL15-0104C_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1694_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1694_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1694_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1694_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-1694_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
NS-1694_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-H102-1_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-H102-1_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060B_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060B_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-23NOV14-0060B_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-M-ST001-23NOV14-0060B_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-23NOV14-0060B_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0004_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0004_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0004_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SS-0004_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SS-0004_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0004_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-21JUL14-0029I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-21JUL14-0029I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-21JUL14-0029I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-15DEC14-0062J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-15DEC14-0062J_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-15DEC14-0062J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-15DEC14-0062J_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-S-FC404-20JUL15-0555J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-S-FC404-20JUL15-0555J_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-S-FC404-20JUL15-0555J_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-S-FC404-20JUL15-0555J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-S-FC404-20JUL15-0555J_assembly.fasta	lsa(A)	99.33	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-17FEB15-0065K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-17FEB15-0065K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-17FEB15-0065K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-17FEB15-0065K_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
BP-H96E-2_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-H96E-2_assembly.fasta	lnu(G)	98.51	ncbi	NG_051760.1	lincosamide nucleotidyltransferase Lnu(G)
BP-H96E-2_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-H96E-2_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
BP-H96E-2_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-H96E-2_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
BP-H96E-2_assembly.fasta	ant(9)-Ib	100.00	ncbi	NG_047398.1	aminoglycoside nucleotidyltransferase ANT(9)-Ib
NS-0405_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0405_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0405_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0372_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0372_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0372_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0372_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0021_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0021_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0021_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SS-0021_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SS-0021_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0021_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC107-23FEB16-0797C_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC107-23FEB16-0797C_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-01FEB16-0145C_assembly.fasta	dfrE	98.18	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-01FEB16-0145C_assembly.fasta	lsa(A)	98.93	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
